"P0_Ab","P3_cm","P3_wt","IGH","IGL","P0_Ab_Ratio","P3_cm_Ratio","P3_wt_Ratio","P3_cmR","P3_wtR"
346,10,5,"IGHV4-59","IGKV2-30",0.00276726944086761,7.99788855742084e-05,3.99894427871042e-05,0.0289017341040462,0.0144508670520231
77,0,15,"IGHV4-59","IGKV1-NL1",0.000325567629275718,0,6.34222654433216e-05,0,0.194805194805195
53,8,7,"IGHV1-58","IGLV2-8",0.000368916360396481,5.56854883617329e-05,4.87248023165163e-05,0.150943396226415,0.132075471698113
74,12,3,"IGHV3-48","IGKV1-9",0.000591843753249142,9.59746626890501e-05,2.39936656722625e-05,0.162162162162162,0.0405405405405405
16,15,0,"IGHV3-72","IGKV3-15",6.76504164728764e-05,6.34222654433216e-05,0,0.9375,0
104,0,15,"IGHV1-3","IGLV3-21",0.000723911348702528,0,0.000104410290678249,0,0.144230769230769
7,8,7,"IGHV3-20","IGKV1-6",5.59852199019459e-05,6.39831084593667e-05,5.59852199019459e-05,1.14285714285714,1
48,11,4,"IGHV1-3","IGKV2-30",0.000202951249418629,4.65096613251025e-05,1.69126041182191e-05,0.229166666666667,0.0833333333333333
3,9,6,"IGHV3-20","IGLV6-57",2.08820581356498e-05,6.26461744069495e-05,4.17641162712997e-05,3,2
35,7,8,"IGHV3-72","IGKV1-27",0.000279926099509729,5.59852199019459e-05,6.39831084593667e-05,0.2,0.228571428571429
28,2,13,"IGHV3-13","IGLV1-47",0.000118388228827534,8.45630205910955e-06,5.49659633842121e-05,0.0714285714285714,0.464285714285714
42,2,13,"IGHV5-51","IGLV1-50",0.000292348813899098,1.39213720904332e-05,9.0488918587816e-05,0.0476190476190476,0.30952380952381
8,1,14,"IGHV3-49","IGKV2-30",6.39831084593667e-05,7.99788855742084e-06,0.000111970439803892,0.125,1.75
1,11,4,"IGHV3-15","IGLV2-5",4.22815102955478e-06,4.65096613251025e-05,1.69126041182191e-05,11,4
164,2,12,"IGHV4-34","IGKV1-33",0.00114155251141553,1.39213720904332e-05,8.35282325425994e-05,0.0121951219512195,0.0731707317073171
114,5,9,"IGHV3-23","IGKV1-NL1",0.000911759295545976,3.99894427871042e-05,7.19809970167876e-05,0.043859649122807,0.0789473684210526
68,0,14,"IGHV3-21","IGKV1-12",0.000287514270009725,0,5.91941144137669e-05,0,0.205882352941176
186,5,9,"IGHV4-30-4","IGLV7-46",0.00129468760441029,3.48034302260831e-05,6.26461744069495e-05,0.0268817204301075,0.0483870967741935
530,3,11,"IGHV4-59","IGKV3-20",0.00423888093543305,2.39936656722625e-05,8.79767741316293e-05,0.00566037735849057,0.0207547169811321
216,4,10,"IGHV4-59","IGKV1-6",0.000913280622383832,1.69126041182191e-05,4.22815102955478e-05,0.0185185185185185,0.0462962962962963
21,11,3,"IGHV3-21","IGLV8-61",0.000146174406949549,7.65675464973828e-05,2.08820581356498e-05,0.523809523809524,0.142857142857143
86,9,5,"IGHV1-46","IGKV1-6",0.000687818415938192,7.19809970167876e-05,3.99894427871042e-05,0.104651162790698,0.0581395348837209
127,3,11,"IGHV1-2","IGKV1-17",0.000536975180753457,1.26844530886643e-05,4.65096613251025e-05,0.0236220472440945,0.0866141732283465
193,7,7,"IGHV5-51","IGKV1D-12",0.00134341240672681,4.87248023165163e-05,4.87248023165163e-05,0.0362694300518135,0.0362694300518135
60,4,10,"IGHV3-21","IGKV2-30",0.00047987331344525,3.19915542296834e-05,7.99788855742084e-05,0.0666666666666667,0.166666666666667
110,2,12,"IGHV7-4-1","IGLV2-11",0.000465096613251025,8.45630205910955e-06,5.07378123546573e-05,0.0181818181818182,0.109090909090909
3,1,13,"IGHV3-21","IGLV1-50",2.08820581356498e-05,6.96068604521662e-06,9.0488918587816e-05,0.333333333333333,4.33333333333333
304,7,7,"IGHV4-39","IGLV7-46",0.00243135812145594,5.59852199019459e-05,5.59852199019459e-05,0.0230263157894737,0.0230263157894737
23,4,10,"IGHV7-4-1","IGLV2-18",9.72474736797598e-05,1.69126041182191e-05,4.22815102955478e-05,0.173913043478261,0.434782608695652
113,12,2,"IGHV4-30-4","IGKV1-6",0.000786557523109478,8.35282325425994e-05,1.39213720904332e-05,0.106194690265487,0.0176991150442478
89,7,7,"IGHV4-4","IGKV1-9",0.000711812081610455,5.59852199019459e-05,5.59852199019459e-05,0.0786516853932584,0.0786516853932584
75,2,12,"IGHV1-3","IGKV1-27",0.000317111327216608,8.45630205910955e-06,5.07378123546573e-05,0.0266666666666667,0.16
88,0,14,"IGHV4-59","IGLV7-43",0.000612540371979062,0,9.74496046330326e-05,0,0.159090909090909
74,8,6,"IGHV3-74","IGKV1-6",0.000591843753249142,6.39831084593667e-05,4.7987331344525e-05,0.108108108108108,0.0810810810810811
104,10,4,"IGHV3-74","IGKV1-12",0.000439727707073697,4.22815102955478e-05,1.69126041182191e-05,0.0961538461538462,0.0384615384615385
20,6,8,"IGHV3-49","IGLV1-47",0.000139213720904332,4.17641162712997e-05,5.56854883617329e-05,0.3,0.4
120,4,10,"IGHV1-46","IGKV1-9",0.000959746626890501,3.19915542296834e-05,7.99788855742084e-05,0.0333333333333333,0.0833333333333333
15,8,6,"IGHV3-15","IGLV8-61",6.34222654433216e-05,3.38252082364382e-05,2.53689061773287e-05,0.533333333333333,0.4
30,3,11,"IGHV3-13","IGLV3-21",0.000208820581356499,2.08820581356498e-05,7.65675464973828e-05,0.1,0.366666666666667
20,1,13,"IGHV3-13","IGLV1-40",0.000159957771148417,7.99788855742084e-06,0.000103972551246471,0.05,0.65
71,8,5,"IGHV3-72","IGKV1-5",0.000300198723098389,3.38252082364382e-05,2.11407551477739e-05,0.112676056338028,0.0704225352112676
104,6,7,"IGHV4-4","IGKV2-28",0.000723911348702528,4.17641162712997e-05,4.87248023165163e-05,0.0576923076923077,0.0673076923076923
217,2,11,"IGHV4-38-2","IGKV1-39",0.00173554181696032,1.59957771148417e-05,8.79767741316293e-05,0.00921658986175115,0.0506912442396313
40,7,6,"IGHV3-43","IGKV4-1",0.000169126041182191,2.95970572068834e-05,2.53689061773287e-05,0.175,0.15
264,8,5,"IGHV4-59","IGKV2-28",0.00183762111593719,5.56854883617329e-05,3.48034302260831e-05,0.0303030303030303,0.0189393939393939
217,5,8,"IGHV1-18","IGKV1-27",0.00173554181696032,3.99894427871042e-05,6.39831084593667e-05,0.0230414746543779,0.0368663594470046
224,6,7,"IGHV4-39","IGKV2-28",0.00094710583062027,2.53689061773287e-05,2.95970572068834e-05,0.0267857142857143,0.03125
85,5,8,"IGHV3-21","IGKV3-20",0.000591658313843412,3.48034302260831e-05,5.56854883617329e-05,0.0588235294117647,0.0941176470588235
57,7,6,"IGHV7-4-1","IGLV1-51",0.000455879647772988,5.59852199019459e-05,4.7987331344525e-05,0.12280701754386,0.105263157894737
16,9,4,"IGHV3-13","IGKV1-27",6.76504164728764e-05,3.8053359265993e-05,1.69126041182191e-05,0.5625,0.25
43,0,13,"IGHV3-53","IGKV1-27",0.000299309499944315,0,9.0488918587816e-05,0,0.302325581395349
48,10,3,"IGHV3-64","IGKV1-39",0.0003838986507562,7.99788855742084e-05,2.39936656722625e-05,0.208333333333333,0.0625
16,9,4,"IGHV3-20","IGKV1-5",6.76504164728764e-05,3.8053359265993e-05,1.69126041182191e-05,0.5625,0.25
25,9,4,"IGHV5-10-1","IGLV1-40",0.000174017151130415,6.26461744069495e-05,2.78427441808665e-05,0.36,0.16
21,9,4,"IGHV3-43","IGKV1-17",0.000167955659705838,7.19809970167876e-05,3.19915542296834e-05,0.428571428571429,0.19047619047619
18,12,1,"IGHV1-69","IGKV2-30",7.6106718531986e-05,5.07378123546573e-05,4.22815102955478e-06,0.666666666666667,0.0555555555555556
79,5,8,"IGHV3-30","IGKV3-11",0.000549894197572113,3.48034302260831e-05,5.56854883617329e-05,0.0632911392405063,0.10126582278481
36,7,6,"IGHV3-13","IGKV4-1",0.00028792398806715,5.59852199019459e-05,4.7987331344525e-05,0.194444444444444,0.166666666666667
35,7,5,"IGHV1-8","IGLV8-61",0.000147985286034417,2.95970572068834e-05,2.11407551477739e-05,0.2,0.142857142857143
29,9,3,"IGHV3-49","IGKV1-5",0.000201859895311282,6.26461744069495e-05,2.08820581356498e-05,0.310344827586207,0.103448275862069
48,3,9,"IGHV1-3","IGLV2-11",0.0003838986507562,2.39936656722625e-05,7.19809970167876e-05,0.0625,0.1875
114,9,3,"IGHV3-7","IGKV1-12",0.000482009217369244,3.8053359265993e-05,1.26844530886643e-05,0.0789473684210526,0.0263157894736842
82,7,5,"IGHV1-46","IGLV1-51",0.000570776255707763,4.87248023165163e-05,3.48034302260831e-05,0.0853658536585366,0.0609756097560976
20,9,3,"IGHV1-69","IGKV2-28",0.000159957771148417,7.19809970167876e-05,2.39936656722625e-05,0.45,0.15
156,8,4,"IGHV1-46","IGKV1-17",0.000659591560610545,3.38252082364382e-05,1.69126041182191e-05,0.0512820512820513,0.0256410256410256
33,10,2,"IGHV4-4","IGKV1D-12",0.000229702639492148,6.96068604521662e-05,1.39213720904332e-05,0.303030303030303,0.0606060606060606
189,6,6,"IGHV4-34","IGLV1-47",0.00151160093735254,4.7987331344525e-05,4.7987331344525e-05,0.0317460317460317,0.0317460317460317
111,2,10,"IGHV3-23","IGKV1D-12",0.00046932476428058,8.45630205910955e-06,4.22815102955478e-05,0.018018018018018,0.0900900900900901
95,9,3,"IGHV1-3","IGKV3-20",0.000661265174295579,6.26461744069495e-05,2.08820581356498e-05,0.0947368421052631,0.0315789473684211
44,7,5,"IGHV4-61","IGKV2-29",0.000351907096526517,5.59852199019459e-05,3.99894427871042e-05,0.159090909090909,0.113636363636364
78,8,4,"IGHV1-2","IGKV1-6",0.000329795780305273,3.38252082364382e-05,1.69126041182191e-05,0.102564102564103,0.0512820512820513
63,4,8,"IGHV3-21","IGKV2-28",0.000438523220848647,2.78427441808665e-05,5.56854883617329e-05,0.0634920634920635,0.126984126984127
6,7,5,"IGHV1-69","IGKV1D-12",4.7987331344525e-05,5.59852199019459e-05,3.99894427871042e-05,1.16666666666667,0.833333333333333
20,11,1,"IGHV3-49","IGKV1-33",8.45630205910955e-05,4.65096613251025e-05,4.22815102955478e-06,0.55,0.05
4,6,6,"IGHV3-9","IGLV7-43",2.78427441808665e-05,4.17641162712997e-05,4.17641162712997e-05,1.5,1.5
4,1,11,"IGHV3-69-1","IGKV1-39",3.19915542296834e-05,7.99788855742084e-06,8.79767741316293e-05,0.25,2.75
14,3,9,"IGHV1-69","IGKV1-6",5.91941144137669e-05,1.26844530886643e-05,3.8053359265993e-05,0.214285714285714,0.642857142857143
1,2,10,"IGHV1-18","IGLV2-5",6.96068604521662e-06,1.39213720904332e-05,6.96068604521662e-05,2,10
102,3,8,"IGHV4-39","IGKV1D-12",0.000815784632856926,2.39936656722625e-05,6.39831084593667e-05,0.0294117647058824,0.0784313725490196
83,5,6,"IGHV1-18","IGLV1-51",0.000350936535453046,2.11407551477739e-05,2.53689061773287e-05,0.0602409638554217,0.072289156626506
257,7,4,"IGHV4-34","IGKV1-5",0.00178889631362067,4.87248023165163e-05,2.78427441808665e-05,0.0272373540856031,0.0155642023346303
19,2,9,"IGHV3-53","IGLV1-51",0.000151959882590996,1.59957771148417e-05,7.19809970167876e-05,0.105263157894737,0.473684210526316
167,1,10,"IGHV3-33","IGLV2-14",0.000706101221935648,4.22815102955478e-06,4.22815102955478e-05,0.00598802395209581,0.0598802395209581
95,1,10,"IGHV4-34","IGKV1-12",0.000661265174295579,6.96068604521662e-06,6.96068604521662e-05,0.0105263157894737,0.105263157894737
131,6,5,"IGHV4-34","IGKV1-27",0.00104772340102213,4.7987331344525e-05,3.99894427871042e-05,0.0458015267175573,0.0381679389312977
56,1,10,"IGHV3-30","IGLV1-40",0.000236776457655067,4.22815102955478e-06,4.22815102955478e-05,0.0178571428571429,0.178571428571429
12,2,9,"IGHV3-21","IGLV2-18",8.35282325425994e-05,1.39213720904332e-05,6.26461744069495e-05,0.166666666666667,0.75
147,3,8,"IGHV4-31","IGLV2-14",0.00117568961794086,2.39936656722625e-05,6.39831084593667e-05,0.0204081632653061,0.054421768707483
106,9,2,"IGHV4-59","IGLV8-61",0.000448184009132806,3.8053359265993e-05,8.45630205910955e-06,0.0849056603773585,0.0188679245283019
11,7,4,"IGHV3-15","IGKV1D-12",7.65675464973828e-05,4.87248023165163e-05,2.78427441808665e-05,0.636363636363636,0.363636363636364
40,7,4,"IGHV3-23","IGKV3D-20",0.000319915542296834,5.59852199019459e-05,3.19915542296834e-05,0.175,0.1
28,6,5,"IGHV1-2","IGKV2-29",0.000118388228827534,2.53689061773287e-05,2.11407551477739e-05,0.214285714285714,0.178571428571429
77,8,3,"IGHV4-34","IGKV1-9",0.000535972825481679,5.56854883617329e-05,2.08820581356498e-05,0.103896103896104,0.038961038961039
41,0,11,"IGHV1-2","IGLV8-61",0.000327913430854254,0,8.79767741316293e-05,0,0.268292682926829
6,10,1,"IGHV3-15","IGKV3D-20",2.53689061773287e-05,4.22815102955478e-05,4.22815102955478e-06,1.66666666666667,0.166666666666667
33,4,7,"IGHV4-30-4","IGLV2-18",0.000229702639492148,2.78427441808665e-05,4.87248023165163e-05,0.121212121212121,0.212121212121212
34,2,9,"IGHV4-38-2","IGLV7-46",0.000271928210952309,1.59957771148417e-05,7.19809970167876e-05,0.0588235294117647,0.264705882352941
46,2,9,"IGHV3-43","IGKV3-11",0.00019449494735952,8.45630205910955e-06,3.8053359265993e-05,0.0434782608695652,0.195652173913043
23,0,11,"IGHV1-69","IGKV1-12",0.000160095779039982,0,7.65675464973828e-05,0,0.478260869565217
2,0,11,"IGHV3-30-3","IGKV1-12",1.59957771148417e-05,0,8.79767741316293e-05,0,5.5
27,4,7,"IGHV1-2","IGKV2D-29",0.000114160077797979,1.69126041182191e-05,2.95970572068834e-05,0.148148148148148,0.259259259259259
5,5,6,"IGHV4-39","IGKV3D-11",3.48034302260831e-05,3.48034302260831e-05,4.17641162712997e-05,1,1.2
530,3,7,"IGHV4-30-4","IGKV1-5",0.00423888093543305,2.39936656722625e-05,5.59852199019459e-05,0.00566037735849057,0.0132075471698113
474,3,7,"IGHV4-39","IGLV3-21",0.00200414358800896,1.26844530886643e-05,2.95970572068834e-05,0.00632911392405063,0.0147679324894515
35,3,7,"IGHV1-8","IGKV1-NL1",0.000243624011582582,2.08820581356498e-05,4.87248023165163e-05,0.0857142857142857,0.2
287,5,5,"IGHV4-30-4","IGKV1-27",0.00229539401597978,3.99894427871042e-05,3.99894427871042e-05,0.0174216027874564,0.0174216027874564
76,3,7,"IGHV4-59","IGLV2-18",0.000321339478246163,1.26844530886643e-05,2.95970572068834e-05,0.0394736842105263,0.0921052631578947
46,7,3,"IGHV1-3","IGKV2-28",0.000320191558079964,4.87248023165163e-05,2.08820581356498e-05,0.152173913043478,0.0652173913043478
161,4,6,"IGHV4-30-4","IGKV2-30",0.00128766005774476,3.19915542296834e-05,4.7987331344525e-05,0.0248447204968944,0.0372670807453416
278,7,3,"IGHV4-30-4","IGKV1-33",0.00117542598621623,2.95970572068834e-05,1.26844530886643e-05,0.0251798561151079,0.0107913669064748
15,1,9,"IGHV4-34","IGKV2D-29",0.000104410290678249,6.96068604521662e-06,6.26461744069495e-05,0.0666666666666667,0.6
79,2,8,"IGHV3-66","IGLV2-8",0.000631833196036246,1.59957771148417e-05,6.39831084593667e-05,0.0253164556962025,0.10126582278481
79,2,8,"IGHV3-7","IGKV3-15",0.000334023931334827,8.45630205910955e-06,3.38252082364382e-05,0.0253164556962025,0.10126582278481
79,2,8,"IGHV3-74","IGKV3-15",0.000549894197572113,1.39213720904332e-05,5.56854883617329e-05,0.0253164556962025,0.10126582278481
335,2,8,"IGHV4-59","IGLV7-46",0.00267929266673598,1.59957771148417e-05,6.39831084593667e-05,0.00597014925373134,0.0238805970149254
46,3,7,"IGHV3-43","IGLV1-47",0.00019449494735952,1.26844530886643e-05,2.95970572068834e-05,0.0652173913043478,0.152173913043478
168,4,6,"IGHV1-46","IGLV2-11",0.00116939525559639,2.78427441808665e-05,4.17641162712997e-05,0.0238095238095238,0.0357142857142857
25,5,5,"IGHV3-11","IGKV3-20",0.000199947213935521,3.99894427871042e-05,3.99894427871042e-05,0.2,0.2
8,7,3,"IGHV3-9","IGKV2D-29",3.38252082364382e-05,2.95970572068834e-05,1.26844530886643e-05,0.875,0.375
11,3,7,"IGHV4-31","IGKV2-30",7.65675464973828e-05,2.08820581356498e-05,4.87248023165163e-05,0.272727272727273,0.636363636363636
33,10,0,"IGHV1-8","IGLV2-18",0.000263930322394888,7.99788855742084e-05,0,0.303030303030303,0
67,5,5,"IGHV7-4-1","IGKV2-28",0.00028328611898017,2.11407551477739e-05,2.11407551477739e-05,0.0746268656716418,0.0746268656716418
26,10,0,"IGHV3-43","IGKV1-12",0.000180977837175632,6.96068604521662e-05,0,0.384615384615385,0
68,3,7,"IGHV3-53","IGKV4-1",0.000543856421904617,2.39936656722625e-05,5.59852199019459e-05,0.0441176470588235,0.102941176470588
24,3,7,"IGHV1-69","IGLV3-21",0.000101475624709315,1.26844530886643e-05,2.95970572068834e-05,0.125,0.291666666666667
6,0,10,"IGHV3-49","IGKV2-28",4.17641162712997e-05,0,6.96068604521662e-05,0,1.66666666666667
27,0,10,"IGHV1-69","IGKV3-20",0.000215942991050363,0,7.99788855742084e-05,0,0.37037037037037
18,3,7,"IGHV3-7","IGKV1D-12",7.6106718531986e-05,1.26844530886643e-05,2.95970572068834e-05,0.166666666666667,0.388888888888889
1,2,8,"IGHV3-11","IGLV8-61",6.96068604521662e-06,1.39213720904332e-05,5.56854883617329e-05,2,8
4,0,10,"IGHV3-73","IGKV2D-29",3.19915542296834e-05,0,7.99788855742084e-05,0,2.5
0,1,9,"IGHV3-9","IGLV5-52",0,4.22815102955478e-06,3.8053359265993e-05,Inf,Inf
333,2,7,"IGHV4-39","IGKV2-30",0.00231790845305713,1.39213720904332e-05,4.87248023165163e-05,0.00600600600600601,0.021021021021021
18,5,4,"IGHV3-64","IGLV1-44",0.000143961994033575,3.99894427871042e-05,3.19915542296834e-05,0.277777777777778,0.222222222222222
65,1,8,"IGHV4-61","IGLV8-61",0.00027482981692106,4.22815102955478e-06,3.38252082364382e-05,0.0153846153846154,0.123076923076923
81,3,6,"IGHV3-74","IGLV7-46",0.000563815569662546,2.08820581356498e-05,4.17641162712997e-05,0.037037037037037,0.0740740740740741
233,3,6,"IGHV4-59","IGKV3-15",0.00186350803387906,2.39936656722625e-05,4.7987331344525e-05,0.0128755364806867,0.0257510729613734
31,6,3,"IGHV3-23","IGLV1-50",0.000131072681916198,2.53689061773287e-05,1.26844530886643e-05,0.193548387096774,0.0967741935483871
381,4,5,"IGHV4-39","IGKV1-12",0.00265202138322753,2.78427441808665e-05,3.48034302260831e-05,0.010498687664042,0.0131233595800525
87,4,5,"IGHV7-4-1","IGKV1-17",0.000695816304495613,3.19915542296834e-05,3.99894427871042e-05,0.0459770114942529,0.0574712643678161
77,4,5,"IGHV4-30-2","IGLV1-44",0.000325567629275718,1.69126041182191e-05,2.11407551477739e-05,0.051948051948052,0.0649350649350649
41,6,3,"IGHV4-30-2","IGKV4-1",0.000285388127853881,4.17641162712997e-05,2.08820581356498e-05,0.146341463414634,0.0731707317073171
86,4,5,"IGHV4-4","IGKV3-15",0.000687818415938192,3.19915542296834e-05,3.99894427871042e-05,0.0465116279069768,0.0581395348837209
197,6,3,"IGHV1-46","IGKV1-27",0.000832945752822291,2.53689061773287e-05,1.26844530886643e-05,0.0304568527918782,0.0152284263959391
131,3,6,"IGHV1-18","IGKV2-28",0.000911849871923377,2.08820581356498e-05,4.17641162712997e-05,0.0229007633587786,0.0458015267175573
32,2,7,"IGHV3-11","IGLV3-21",0.000255932433837467,1.59957771148417e-05,5.59852199019459e-05,0.0625,0.21875
18,2,7,"IGHV1-69","IGLV6-57",7.6106718531986e-05,8.45630205910955e-06,2.95970572068834e-05,0.111111111111111,0.388888888888889
129,6,3,"IGHV1-46","IGKV2-30",0.000897928499832944,4.17641162712997e-05,2.08820581356498e-05,0.0465116279069767,0.0232558139534884
65,3,6,"IGHV3-48","IGLV7-46",0.000519862756232355,2.39936656722625e-05,4.7987331344525e-05,0.0461538461538461,0.0923076923076923
84,5,4,"IGHV4-34","IGKV2-28",0.000355164686482601,2.11407551477739e-05,1.69126041182191e-05,0.0595238095238095,0.0476190476190476
402,5,4,"IGHV1-46","IGKV1-5",0.00279819579017708,3.48034302260831e-05,2.78427441808665e-05,0.0124378109452736,0.00995024875621891
6,4,5,"IGHV3-20","IGLV7-46",4.7987331344525e-05,3.19915542296834e-05,3.99894427871042e-05,0.666666666666667,0.833333333333333
73,1,8,"IGHV4-38-2","IGKV1-5",0.000308655025157499,4.22815102955478e-06,3.38252082364382e-05,0.0136986301369863,0.10958904109589
10,5,4,"IGHV3-49","IGKV1-12",6.96068604521662e-05,3.48034302260831e-05,2.78427441808665e-05,0.5,0.4
100,3,6,"IGHV4-59","IGLV1-36",0.000799788855742084,2.39936656722625e-05,4.7987331344525e-05,0.03,0.06
51,4,5,"IGHV1-3","IGLV6-57",0.000215635702507294,1.69126041182191e-05,2.11407551477739e-05,0.0784313725490196,0.0980392156862745
8,8,1,"IGHV5-51","IGLV5-37",5.56854883617329e-05,5.56854883617329e-05,6.96068604521662e-06,1,0.125
3,3,6,"IGHV3-69-1","IGLV1-44",2.39936656722625e-05,2.39936656722625e-05,4.7987331344525e-05,1,2
4,0,9,"IGHV1-2","IGKV1-16",1.69126041182191e-05,0,3.8053359265993e-05,0,2.25
36,2,6,"IGHV3-23","IGKV1D-13",0.000250584697627798,1.39213720904332e-05,4.17641162712997e-05,0.0555555555555556,0.166666666666667
329,3,5,"IGHV4-59","IGLV2-11",0.00263130533539146,2.39936656722625e-05,3.99894427871042e-05,0.00911854103343465,0.0151975683890577
178,3,5,"IGHV3-7","IGKV3-20",0.00075261088326075,1.26844530886643e-05,2.11407551477739e-05,0.0168539325842697,0.0280898876404494
80,4,4,"IGHV3-43","IGLV1-44",0.000556854883617329,2.78427441808665e-05,2.78427441808665e-05,0.05,0.05
221,7,1,"IGHV4-30-4","IGKV1-12",0.00176753337119001,5.59852199019459e-05,7.99788855742084e-06,0.0316742081447964,0.00452488687782805
12,2,6,"IGHV3-30-3","IGLV1-40",5.07378123546573e-05,8.45630205910955e-06,2.53689061773287e-05,0.166666666666667,0.5
129,2,6,"IGHV7-4-1","IGKV1-27",0.000897928499832944,1.39213720904332e-05,4.17641162712997e-05,0.0155038759689922,0.0465116279069767
154,3,5,"IGHV4-30-4","IGKV2-28",0.00123167483784281,2.39936656722625e-05,3.99894427871042e-05,0.0194805194805195,0.0324675324675325
